1342200325 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1359905158 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1359910806 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1359911565 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360092514 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360092719 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360155750 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360184852 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360189039 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360242600 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360271522 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360504220 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360532530 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360541856 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360598645 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360698756 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360789259 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360948142 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361124958 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361135110 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361311144 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361455595 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361535341 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361750888 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361805637 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361841674 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361870566 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361916570 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361925114 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361978862 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1361989950 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362083026 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362126644 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362132066 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362136839 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362154454 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362155358 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362220885 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362268222 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362313135 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362328053 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362573003 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362769092 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362781631 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362781801 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362939219 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362952774 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363010825 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363124810 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363208208 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363251991 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363263219 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363304338 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363380281 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363695554 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363697490 0 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363711842 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363779602 0 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363783289 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363794838 0 0 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363795070 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363806647 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363889858 0 0 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363890923 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363942278 0 0 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364142860 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364147050 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364240129 0 0 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364248386 0 0 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364393071 0 0 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364462892 0 0 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364480545 0 0 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1364481988 0 0 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1364482158 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1364482196 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
1364571609 0 0 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
1364572225 0 0 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
1364729211 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
1364819010 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
1364906508 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
1364906760 0 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
1365174219 0 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365174354 0 0 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365356927 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365435568 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365435782 0 0 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365453364 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365506688 0 0 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365524279 0 0 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365542938 0 0 86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365618512 0 0 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365632045 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365635447 0 0 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365672809 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365689535 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365689681 0 0 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
1365703769 0 0 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
